CO_IES|NO_IES|SGL_IES|CO_MANTENEDORA|NO_MANTENEDORA|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_MUNICIPIO_IES|NO_MUNICIPIO_IES|CO_UF_IES|SGL_UF_IES|NO_REGIAO_IES|IN_CAPITAL_IES|QT_TEC_TOTAL|QT_TEC_FUND_INCOMP_FEM|QT_TEC_FUND_INCOMP_MASC|QT_TEC_FUND_COMP_FEM|QT_TEC_FUND_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|IN_REFERENTE|VL_RECEITA_PROPRIA|VL_TRANSFERENCIA|VL_OUTRA_RECEITA|VL_DES_PESSOAL_REM_DOCENTE|VL_DES_PESSOAL_REM_TECNICO|VL_DES_PESSOAL_ENCARGO|VL_DES_CUSTEIO|VL_DES_INVESTIMENTO|VL_DES_PESQUISA|VL_DES_OUTRAS
12916|IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO|IPOG|3542|IPOG - INSTITUTO DE POS-GRADUACAO & GRADUACAO LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|5208707|Goiânia|52|GO|Centro-Oeste|1|169|2|0|1|1|30|22|63|36|7|5|1|0|0|1|0|0|0|1|1|0|0|0|0|1|38992762.95|0.00|33472.36|1507197.42|1469844.55|961860.88|19076282.96|0.00|0.00|7202850.45
12922|FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA|FATEC/BA|12178|FATEC -BA FACULDADE DE TECNOLOGIA E CIENCIAS DA BAHIA LTDA|4|Privada com fins lucrativos|3|Faculdade|2900702|Alagoinhas|29|BA|Nordeste|0|44|0|0|0|0|6|1|3|0|13|16|2|3|0|0|1|1|0|0|1|1|0|181|6802|2|5000572.93|0.00|0.00|263286.73|152226.09|200594.96|250315.16|1000000.00|1600000.00|1000000.00
12923|FACULDADE DE TECNOLOGIA IPANEMA||3039|SOCIEDADE EDUCACIONAL DE SOROCABA LTDA|4|Privada com fins lucrativos|3|Faculdade|3552205|Sorocaba|35|SP|Sudeste|0|7|0|0|0|0|1|0|5|1|0|0|0|0|0|0|0|0|0|0|1|0|1|5|3200|2|1814598.00|0.00|0.00|388960.00|213516.00|200658.00|920533.00|0.00|0.00|0.00
12928|FACULDADE BRASIL CENTRAL|FBCBrasil|12181|SOCIEDADE BRASILEIRA DE EDUCACAO SUPERIOR S/S LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|5208707|Goiânia|52|GO|Centro-Oeste|1|13|0|0|0|0|2|0|5|0|2|0|2|0|2|0|0|1|0|0|1|1|0|20|4|2|410000.00|0.00|42000.00|92000.00|85000.00|38000.00|46000.00|51000.00|8000.00|6000.00
12946|FACULDADE DE MATO GROSSO|FAMAT|2600|ANHANGUERA EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5103403|Cuiabá|51|MT|Centro-Oeste|1|28|0|0|0|0|11|7|5|0|2|2|0|1|0|0|0|1|0|0|1|0|1|258360|6544|1|2000117063.22|0.00|209094359.16|307760280.52|176659143.48|290584271.13|445411000.82|136566175.50|17550401.46|379828565.54
13014|FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA|FATEO|12227|ASSOCIACAO DE ESTUDOS SUPERIORES SANTO TOMAS DE AQUINO - AESTA|5|Privada sem fins lucrativos|3|Faculdade|5300108|Brasília|53|DF|Centro-Oeste|1|12|0|2|0|2|2|1|2|1|0|1|1|0|0|0|0|0|1|1|0|0|0|0|0|1|641616.29|4514.87|12657.10|184434.69|139867.44|76440.45|203418.64|0.00|0.00|3719.11
13034|FACULDADE SHALOM DE ENSINO SUPERIOR|FASES|13422|SERVICO PARA O BEM ESTAR HUMANO|5|Privada sem fins lucrativos|3|Faculdade|3170206|Uberlândia|31|MG|Sudeste|0|12|1|0|0|0|6|0|0|1|1|2|0|1|0|0|0|1|1|1|1|1|1|60|0|2|527252.04|281975.00|26061.33|360056.16|120018.71|117823.84|48408.35|16917.33|0.00|144921.75
13073|FACULDADE DE TECNOOLOGIA AEROTD|FATECAEROTD|12250|AERO TD ESCOLA DE AVIACAO CIVIL LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4205407|Florianópolis|42|SC|Sul|1|10|0|0|2|0|1|0|3|0|3|0|1|0|0|0|1|0|0|1|1|1|1|70|2335|2|165231.00|97121.00|102000.00|106350.00|83097.00|58340.05|38000.00|0.00|15600.00|31000.00
13106|FACULDADE DE TECNOLOGIA LOURENÇO FILHO|FATEC FLF|15657|OCESU - ORGANIZACAO CEARENSE DE EDUCACAO SUPERIOR LTDA|5|Privada sem fins lucrativos|3|Faculdade|2304400|Fortaleza|23|CE|Nordeste|1|16|0|0|0|0|14|0|2|0|0|0|0|0|0|0|1|1|0|1|1|1|1|101|0|1|7166710.26|0.00|0.00|2365551.69|1013807.86|0.00|0.00|116201.26|0.00|2840304.45
13133|FACULDADE PITÁGORAS DE GOIÂNIA|FAG|2600|ANHANGUERA EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|5208707|Goiânia|52|GO|Centro-Oeste|1|21|0|0|0|0|3|3|4|2|5|0|4|0|0|0|0|1|0|0|1|0|1|258360|6544|1|2000117063.22|0.00|209094359.16|307760280.52|176659143.48|290584271.13|445411000.82|136566175.50|17550401.46|379828565.54
13238|INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA|IBEC|10000|PROJETO REVIVER - ATIVIDADES EDUCACIONAIS, SOCIAIS E CULTURAIS|5|Privada sem fins lucrativos|3|Faculdade|3305109|São João de Meriti|33|RJ|Sudeste|0|5|0|1|0|0|2|0|1|0|0|1|0|0|0|0|0|0|0|1|1|1|0|20|304|2|247795.20|21600.00|10800.00|132459.84|70555.32|5645.05|9007.20|19440.00|2160.00|32400.05
13300|FACULDADE ADJETIVO CETEP|ADJETIVO-CETEP|12422|ADJETIVO-CETEP ADMINISTRADORA DE CURSOS TECNICOS LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|3140001|Mariana|31|MG|Sudeste|0|12|0|1|0|0|5|0|0|0|4|1|0|1|0|0|0|0|0|0|1|0|1|240|0|1|174553.38|0.00|0.00|31597.00|7606.54|23170.29|14261.66|20020.00|0.00|0.00
13359|FACULDADE DO PAMPA||15905|INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL DE BAGE LTDA|5|Privada sem fins lucrativos|3|Faculdade|4301602|Bagé|43|RS|Sul|0|13|0|0|0|0|0|1|7|1|1|0|1|2|0|0|1|1|0|1|1|0|0|142|0|2|3765656.78|0.00|5874.00|542512.18|135628.04|435560.55|557674.73|255992.27|312705.48|222444.63
13417|FACULDADE PRINCESA DO OESTE|FPO|3578|SALES BURGOS CONSULTORIA E SERVICOS EDUCACIONAIS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|2304103|Crateús|23|CE|Nordeste|0|18|0|0|0|0|6|6|1|1|4|0|0|0|0|0|1|1|0|0|1|1|1|30|0|1|3956867.73|0.00|5279.00|612330.39|278691.93|222275.93|263082.40|338496.96|132333.00|105482.90
13467|FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH|FACTES|3482|CIEPH - CENTRO INTEGRADO DE ESTUDOS E PESQUISA DO HOMEM LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4205407|Florianópolis|42|SC|Sul|1|13|0|0|1|0|3|0|1|1|4|2|0|0|1|0|0|0|1|1|1|0|1|7|5|2|714120.00|0.00|16500.00|94887.45|115488.03|120913.36|159843.60|5272.30|38445.52|7455.00
13476|FACULDADE SÃO BASÍLIO MAGNO|FASBAM|12541|ASSOCIACAO DE SAO BASILIO MAGNO|5|Privada sem fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|3|1|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|2|219836.02|89100.00|119763.96|200315.33|67328.60|127367.22|37256.76|0.00|13024.89|0.00
13481|FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA|FRB-GV|1218|FUNDACAO DE ROTARIANOS DE SAO PAULO|5|Privada sem fins lucrativos|3|Faculdade|3513009|Cotia|35|SP|Sudeste|0|3|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|8|83|2|891098.39|135208.35|5262.72|235996.56|65034.01|313963.02|326473.35|41628.66|0.00|48473.86
13484|FACULDADE EUROPÉIA DE VITÓRIA|FAEV|12545|EDNA MENDES TAVARES - ME|4|Privada com fins lucrativos|3|Faculdade|3201308|Cariacica|32|ES|Sudeste|0|6|0|0|0|1|3|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|470378.85|0.00|71340.45|325600.47|31147.90|30541.64|0.00|0.00|27440.17|119661.87
13486|FACULDADE FACTUM|Factum|12547|FACTUM - CENTRO DE IDEIAS EM EDUCACAO SOCIEDADE SIMPLES LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|4314902|Porto Alegre|43|RS|Sul|1|24|0|0|4|2|9|4|2|2|1|0|0|0|0|0|0|0|0|0|1|0|1|82|36|2|557949.65|0.00|0.00|161080.13|166041.11|100773.44|18985.21|42708.19|23534.00|3488.28
13488|FACULDADE SEQÜENCIAL||12551|ASSOCIACAO SEQUENCIAL DE ENSINO SUPERIOR|5|Privada sem fins lucrativos|3|Faculdade|3550308|São Paulo|35|SP|Sudeste|1|11|0|0|0|1|1|2|1|1|4|0|1|0|0|0|1|1|0|0|1|0|0|0|0|2|170919.42|870000.00|9178.38|396980.00|146400.00|418700.00|20000.00|50000.00|8000.00|10000.00
13498|FACULDADE DE TECNOLOGIA DE BARRETOS|FATEB|12521|LICEU TECNOLOGICO - TUTOR MOACIR PACHECO DE OLIVEIRA LIMITADA - ME|4|Privada com fins lucrativos|3|Faculdade|3505500|Barretos|35|SP|Sudeste|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|1|1|1|0|0|1|98600.00|14000.00|0.00|52120.00|25660.00|26230.00|4300.00|0.00|0.00|4290.00
13527|FACULDADE CANÇÃO NOVA|FCN|12553|FUNDACAO JOAO PAULO II|5|Privada sem fins lucrativos|3|Faculdade|3508603|Cachoeira Paulista|35|SP|Sudeste|0|18|0|0|0|0|1|4|8|1|2|1|1|0|0|0|0|0|0|1|1|1|1|0|0|1|2434611.78|2683841.88|0.00|3230311.44|16631.40|529570.98|1006691.03|77224.43|19060.96|238963.42
13538|FACULDADE CARAGUÁ||1834|INSTITUTO DE ENSINO SAO SEBASTIAO LTDA|4|Privada com fins lucrativos|3|Faculdade|3510500|Caraguatatuba|35|SP|Sudeste|0|4|0|0|0|0|1|0|0|1|0|0|1|0|0|1|0|1|0|0|1|0|1|3008|10422|2|741984.30|0.00|0.00|317234.39|33565.80|275937.94|112323.22|6800.22|6466.00|53473.31
13620|FACULDADE ANHANGUERA DE PORTO ALEGRE|FAPA|2600|ANHANGUERA EDUCACIONAL LTDA|4|Privada com fins lucrativos|3|Faculdade|4314902|Porto Alegre|43|RS|Sul|1|16|0|0|0|0|6|4|2|0|0|3|0|1|0|0|0|1|0|0|0|1|1|258360|6544|1|2000117063.22|0.00|209094359.16|307760280.52|176659143.48|290584271.13|445411000.82|136566175.50|17550401.46|379828565.54
13625|FACULDADE DE TECNOLOGIA NOVA PALHOÇA|FATENP|12569|INSTITUTO DE ENSINO SUPERIOR DE PALHOCA S/S LTDA.|4|Privada com fins lucrativos|3|Faculdade|4211900|Palhoça|42|SC|Sul|0|20|0|1|0|0|2|3|5|0|3|1|2|2|1|0|0|1|0|0|1|0|0|0|0|1|1318580.85|2387990.82|14370.46|1343038.53|293726.82|537585.47|0.00|258340.94|0.00|1775074.73
13631|FACULDADE SÃO FIDELIS|FSF|12579|SOCIEDADE DE EDUCACAO, CULTURA E TECNOLOGIA SAO FIDELIS LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|3304805|São Fidélis|33|RJ|Sudeste|0|15|0|0|0|0|2|3|2|0|5|2|0|1|0|0|1|1|1|1|1|1|1|44|12000|1|1837687.34|0.00|0.00|667540.32|369501.60|44617.56|65322.29|387581.36|5562.83|220043.45
13643|FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO|FEICS|3664|FUNDACAO CANTARES DE SALOMAO|5|Privada sem fins lucrativos|3|Faculdade|5103403|Cuiabá|51|MT|Centro-Oeste|1|29|0|0|1|3|7|3|7|4|1|3|0|0|0|0|0|1|1|1|1|0|0|25|2850|2|2747708.61|0.00|313029.49|723044.66|323051.26|297588.63|258122.87|236055.10|86210.54|882154.78
13648|FACULDADE SÃO MARCOS|FASM|12599|SOCIEDADE EDUCACIONAL SAO MARCOS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4319000|São Marcos|43|RS|Sul|0|2|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|95|0|1|263711.34|0.00|21772.54|97747.62|12960.00|46439.87|18760.00|0.00|5450.00|88266.73
13657|FACULDADE DE TECNOLOGIA ATENEU||12526|CV & C CONSULTORES ASSOCIADOS LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|2312403|São Gonçalo do Amarante|23|CE|Nordeste|0|12|1|0|0|1|5|1|2|2|0|0|0|0|0|0|1|0|0|1|1|0|1|168|0|1|4423379.84|0.00|0.00|941286.98|550489.68|819093.39|379759.89|373612.10|0.00|1562069.60
13663|FACULDADE ISEIB DE BETIM|FISBE|12618|SISTEMA DE ENSINO SUPERIOR CIDADE DE BETIM LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|3106705|Betim|31|MG|Sudeste|0|14|1|0|1|0|6|3|3|0|0|0|0|0|0|0|0|1|1|0|1|1|0|12|150|1|1897755.77|51842.45|450713.87|417506.27|341596.04|426995.05|246708.25|749613.54|56932.68|132842.91
13666|FACULDADE DE DIREITO DE CONTAGEM|FDCON|12619|INSTITUTO DE ENSINO SUPERIOR DE CONTAGEM LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|3118601|Contagem|31|MG|Sudeste|0|25|2|2|0|2|7|2|5|1|1|1|0|0|1|1|0|0|0|0|1|0|1|0|0|1|2913669.33|0.00|0.00|1091050.80|564649.48|695290.90|94025.91|67328.37|0.00|17369.72
13674|FACULDADE DE TECNOLOGIA SENAI TELÊMACO BORBA||12614|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI|5|Privada sem fins lucrativos|3|Faculdade|4127106|Telêmaco Borba|41|PR|Sul|0|12|0|0|0|0|0|0|5|1|4|2|0|0|0|0|1|1|1|0|1|1|1|0|3200|2|1002558.40|0.00|0.00|674992.70|217226.94|753656.10|0.00|0.00|312902.18|313204.46
13677|FACULDADE DE TECNOLOGIA SENAI CIC||12614|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI|5|Privada sem fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|11|0|0|0|0|0|0|0|2|6|2|1|0|0|0|0|1|0|0|1|1|1|13|1814|2|1144663.62|0.00|0.00|1322658.00|474398.00|1275909.76|71001.43|1892364.68|19015.34|35060.63
13684|FACULDADE PITÁGORAS DE CONTAGEM|PIT Contagem|1204|PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA|4|Privada com fins lucrativos|3|Faculdade|3118601|Contagem|31|MG|Sudeste|0|29|0|0|4|0|9|5|4|1|1|1|1|3|0|0|0|1|0|0|1|1|1|258360|6544|1|484986614.33|0.00|14763166.76|62125590.27|14011045.93|44541246.27|68096947.11|40713948.62|0.00|52025137.54
13695|ESCOLA DE MATEMÁTICA APLICADA|EMAp-FGV|110|FUNDACAO GETULIO VARGAS|5|Privada sem fins lucrativos|3|Faculdade|3304557|Rio de Janeiro|33|RJ|Sudeste|1|40|0|0|0|0|3|3|15|5|11|1|2|0|0|0|1|1|1|1|1|1|1|254|136|2|345000.41|0.00|73513.51|3865219.05|188598.55|1753253.78|281696.69|0.00|84141.91|13356.56
13716|FACULDADE DE TECNOLOGIA GAP|GAP|12654|GRUPO DE ADMINISTRACAO PROFISSIONAL LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|5201108|Anápolis|52|GO|Centro-Oeste|0|13|1|0|1|0|1|3|0|0|6|1|0|0|0|0|0|1|0|1|1|0|0|236|39|1|170859.17|0.00|0.00|57992.43|178852.54|58863.46|35487.55|5487.00|0.00|46587.65
13717|FACULDADES DO VALE DO ARARANGUA - FVA|FVA|12655|FVA - FACULDADE DO VALE DO ARARANGUA LTDA  - ME|4|Privada com fins lucrativos|3|Faculdade|4201406|Araranguá|42|SC|Sul|0|24|0|0|2|0|2|5|4|2|2|2|3|2|0|0|0|0|1|1|1|0|0|6|0|2|458606.20|0.00|232096.69|135424.58|49963.28|82275.31|181387.05|0.00|0.00|94382.00
13728|FACULDADE DOS CARAJÁS||12668|FACULDADE DOS CARAJAS LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|1504208|Marabá|15|PA|Norte|0|19|0|0|0|0|12|6|0|0|0|1|0|0|0|0|1|1|1|1|1|0|0|20|0|2|1778324.96|0.00|5575.00|68183.00|148534.60|94433.57|448491.80|17976.42|0.00|536038.60
13743|FACULDADE PITÁGORAS DE GOVERNADOR VALADARES|PIT GV|1204|PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA|4|Privada com fins lucrativos|3|Faculdade|3127701|Governador Valadares|31|MG|Sudeste|0|35|0|0|0|0|12|9|6|0|4|0|3|1|0|0|0|1|0|0|1|1|1|258360|6544|1|484986614.33|0.00|14763166.76|62125590.27|14011045.93|44541246.27|68096947.11|40713948.62|0.00|52025137.54
13749|FACULDADE EDUCACIONAL ARAUCÁRIA|Facear|12028|ORGANIZACAO EDUCACIONAL ARAUCARIA LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|58|3|0|4|6|23|4|5|2|6|2|2|1|0|0|0|1|0|1|1|1|1|232|5100|1|4082662.03|0.00|224594.53|836190.48|684934.40|939181.99|21451.14|170368.20|0.00|51491.94
13758|ESCOLA DE ADMINISTRAÇÃO DE BRASÍLIA|EAB|3552|INSTITUTO BRASILIENSE DE DIREITO PUBLICO IDP LTDA|4|Privada com fins lucrativos|3|Faculdade|5300108|Brasília|53|DF|Centro-Oeste|1|86|4|7|2|3|7|6|27|24|2|1|1|0|1|1|1|1|1|0|1|0|1|0|87|1|6114380.46|0.00|0.00|1695759.28|628887.39|1318931.33|30478.29|51781.52|60133.20|5897.76
13775|FACULDADE DE TECNOLOGIA IBRATE|FAITEC|13465|DI PIETRO & SILVERIO S/S LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4106902|Curitiba|41|PR|Sul|1|20|0|0|0|0|6|1|7|1|3|2|0|0|0|0|0|1|0|1|1|1|0|22|0|1|866271.58|0.00|0.00|68998.81|235989.94|98000.67|184573.20|12145.82|17087.20|168110.72
13782|FACULDADE DE SANTA CRUZ DA BAHIA|FSC|3400|UNIAO DE ENSINO DE SANTA CRUZ - UNIESC LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|2914703|Itaberaba|29|BA|Nordeste|0|6|0|0|1|0|1|1|1|1|1|0|0|0|0|0|1|1|0|1|1|1|0|80|16|1|727550.28|439105.34|0.00|128439.28|143428.28|98351.89|378494.47|236752.00|105420.24|0.00
13783|FACULDADES UNIDAS FEIRA DE SANTANA|UNISANTANA|12729|SOCIEDADE EMPRESARIAL DE ESTUDOS SUPERIORES E TECNOLOGICOS SANT''ANA LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|2910800|Feira de Santana|29|BA|Nordeste|0|46|3|2|2|1|18|8|5|0|5|0|2|0|0|0|1|0|0|1|1|1|1|0|0|1|6578134.56|0.00|0.00|2067069.50|474512.60|0.00|0.00|0.00|0.00|0.00
13784|FACULDADE DO PLANALTO CENTRAL|FAPLAC|12721|INSTITUTO DE ENSINO SUPERIOR DE FORMOSA LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|5208004|Formosa|52|GO|Centro-Oeste|0|2|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|107|73|1|277000.00|46000.00|29500.00|62600.00|33500.00|26000.00|19000.00|46000.00|26000.00|14200.00
13792|INSTITUIÇÃO DE ENSINO SUPERIOR DE CACOAL|FANORTE CACOAL|12705|UNIDADE DE ENSINO SUPERIOR DE CACOAL ''PS'' LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|1100049|Cacoal|11|RO|Norte|0|14|0|0|1|0|5|0|0|1|4|0|0|3|0|0|0|1|0|0|1|1|0|3|0|2|762650.00|0.00|0.00|319028.01|93529.82|172236.42|113633.50|0.00|0.00|421937.02
13796|FACULDADE DE PORTO FELIZ||12669|SOCIEDADE EDUCACIONAL FREI GALVAO LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|3540606|Porto Feliz|35|SP|Sudeste|0|8|0|0|0|0|1|1|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|668509.13|0.00|0.00|222351.14|54075.44|69193.16|345619.74|0.00|0.00|0.00
13809|FACULDADE SANTO AGOSTINHO DE SETE LAGOAS|FASASETE|1264|INSTITUTO EDUCACIONAL SANTO AGOSTINHO LTDA|4|Privada com fins lucrativos|3|Faculdade|3167202|Sete Lagoas|31|MG|Sudeste|0|27|0|1|1|0|8|4|4|3|1|1|2|1|1|0|0|1|0|1|1|1|1|3960|0|1|67562987.10|0.00|2828620.78|13863492.17|7985331.75|10145191.11|12104282.98|8662290.39|0.00|86918.14
13811|TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS||873|FACULDADE TREVISAN LTDA|4|Privada com fins lucrativos|3|Faculdade|3304557|Rio de Janeiro|33|RJ|Sudeste|1|4|0|0|0|0|1|0|0|3|0|0|0|0|0|0|1|1|1|1|1|1|1|17|86|2|1480223.82|0.00|119314.40|748605.90|320831.10|120686.10|606411.80|0.00|0.00|164643.00
13812|ESCOLA SUPERIOR ABERTA DO BRASIL|ESAB|2768|ESAB - ESCOLA SUPERIOR ABERTA DO BRASIL LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|3205200|Vila Velha|32|ES|Sudeste|0|52|0|0|0|2|11|2|7|7|4|15|1|3|0|0|0|1|0|1|1|1|0|37|4003|1|14104007.48|0.00|1494569.53|2836019.95|2674069.92|1654142.64|0.00|1775390.32|22147.26|2374465.06
13818|FACULDADE LA SALLE - CAXIAS|FACSALLE|417|SOCIEDADE PORVIR CIENTIFICO|5|Privada sem fins lucrativos|3|Faculdade|4305108|Caxias do Sul|43|RS|Sul|0|9|0|0|0|1|1|0|1|2|2|1|1|0|0|0|0|1|0|0|1|0|1|765|97|2|298730.20|0.00|3352.39|258808.37|514128.35|264234.14|410971.96|102561.47|0.00|0.00
13828|FACULDADE ISEIB DE BELO HORIZONTE|FIBH|12776|SISTEMA DE ENSINO SUPERIOR CIDADE DE BELO HORIZONTE LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|3106200|Belo Horizonte|31|MG|Sudeste|1|35|0|0|3|3|10|8|4|4|2|1|0|0|0|0|0|1|1|1|1|1|1|150|120|1|6921794.11|310721.95|870244.10|1602244.86|1310927.62|1638659.53|946781.06|1820732.80|218487.93|509805.19
13832|FACULDADE SAGRADA FAMÍLIA|FASF|1981|ASSOCIACAO FAMILIA DE MARIA|5|Privada sem fins lucrativos|3|Faculdade|4119905|Ponta Grossa|41|PR|Sul|0|14|0|0|0|0|1|0|2|0|2|2|6|1|0|0|1|0|1|1|1|0|1|55|0|2|2728704.00|0.00|30374.96|848232.00|404725.72|747438.28|129954.29|55654.36|39079.13|48011.55
13845|Escola DIEESE de Ciências do Trabalho|DIEESE|12420|DEPARTAMENTO INTERSINDICAL DE EST ESTS SOCIO ECONOMICOS|5|Privada sem fins lucrativos|3|Faculdade|3550308|São Paulo|35|SP|Sudeste|1|14|0|0|0|0|1|2|6|2|3|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1160642.34|772290.72|39342330.73|530940.09|340933.97|656538.70|457471.17|2000.00|50000.00|39048407.49
13856|FACULDADE FACCENTRO||12787|CENTRO EDUCACIONAL NOVO MILENIO SOCIEDADE SIMPLES LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|4314902|Porto Alegre|43|RS|Sul|1|16|0|1|2|0|8|2|2|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|2|1538123.25|0.00|0.00|278457.92|320552.28|457278.54|840594.47|0.00|0.00|91342.42
13865|FACULDADE DE TECNOLOGIA ITEPA|FATEPA|12793|ITEPA - INSTITUTO TECNICO DE EDUCACAO PORTO ALEGRE LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|4314902|Porto Alegre|43|RS|Sul|1|12|0|0|2|1|2|3|2|2|0|0|0|0|0|0|0|0|0|0|1|1|1|63|0|1|1683284.50|0.00|0.00|442535.89|339444.22|121263.99|683323.96|22411.42|0.00|151316.87
13873|FACULDADE FINOM DE PATOS DE MINAS|FINOM|15950|CENTRO BRASILEIRO DE EDUCACAO E CULTURA LTDA|4|Privada com fins lucrativos|3|Faculdade|3148004|Patos de Minas|31|MG|Sudeste|0|6|0|0|0|0|0|2|1|0|3|0|0|0|0|0|1|1|1|1|1|1|0|520|3617|2|1455391.97|0.00|175623.94|371416.48|99582.32|306646.88|186804.33|23177.01|0.00|38155.71
13883|FACULDADE MURIALDO|FAMUR|12804|INSTITUTO LEONARDO MURIALDO|5|Privada sem fins lucrativos|3|Faculdade|4305108|Caxias do Sul|43|RS|Sul|0|23|0|0|0|0|11|6|3|0|3|0|0|0|0|0|1|0|0|0|1|0|0|94|0|2|3034823.26|0.00|28208.00|1794106.21|420037.65|208616.68|1615536.82|0.00|0.00|0.00
13889|FACULDADE ITAPURANGA||12807|FACULDADE ITAPURANGA LTDA - ME|4|Privada com fins lucrativos|3|Faculdade|5211206|Itapuranga|52|GO|Centro-Oeste|0|22|1|0|0|0|6|1|8|3|2|1|0|0|0|0|0|0|0|1|1|0|1|0|0|2|1136438.42|0.00|10000.00|416749.31|416749.31|41021.08|146000.00|65600.00|0.00|4200.00
13897|FACULDADE LABORO|Laboro|13650|LABORO - CENTRO DE CONSULTORIA QUALIFICAO E POS-GRADUACAO LTDA - EPP|4|Privada com fins lucrativos|3|Faculdade|2111300|São Luís|21|MA|Nordeste|1|24|0|0|0|0|6|1|3|1|5|3|3|0|2|0|1|1|0|1|1|1|1|40|0|1|3628183.99|0.00|0.00|620850.83|348858.91|236286.31|806305.25|404327.78|0.00|445040.52
13938|FACULDADE DE MARÍLIA|FAMAR|2623|CESMAR - CENTRO DE ENSINO SUPERIOR DE MARILIA|5|Privada sem fins lucrativos|3|Faculdade|3529005|Marília|35|SP|Sudeste|0|19|1|0|2|2|2|4|2|2|1|1|1|0|1|0|0|0|0|1|1|0|1|223|3528|1|6132535.09|0.00|0.00|825267.99|353686.28|434677.80|70402.57|5664.57|4855.35|0.00
